OrderID,OrderDate,CustomerID,ProductID,WarehouseID,CarrierID,Quantity,UnitPrice,UnitCost,DiscountRate,GrossRevenue,NetRevenue,COGS,ShippingCost,Profit,TransitDays,PromisedDays,IsLate
ORD-00000918,2025-08-12,CUST-024576,PROD-1397,WH-APAC-MELB-1,CAR-07,11,1216.39,943.07,0.2,13380.29,10704.23,10373.77,24.82,305.64,2,2,0
ORD-00000919,2025-12-30,CUST-013962,PROD-0632,WH-US-EAST-2,CAR-08,7,580.03,314.9,0.0,4060.21,4060.21,2204.3,41.03,1814.88,4,3,1
ORD-00000920,2025-07-22,CUST-013162,PROD-0924,WH-APAC-OSAK-1,CAR-03,11,862.07,577.93,0.05,9482.77,9008.63,6357.23,9.68,2641.72,1,2,0
ORD-00000921,2024-03-13,CUST-021648,PROD-0184,WH-EU-WEST-1,CAR-04,10,313.92,226.93,0.2,3139.2,2511.36,2269.3,5.33,236.73,1,1,0
ORD-00000922,2025-03-19,CUST-000531,PROD-0675,WH-APAC-SING-1,CAR-03,3,795.51,509.76,0.05,2386.53,2267.2,1529.28,30.98,706.94,5,4,1
ORD-00000923,2025-01-09,CUST-020532,PROD-1055,WH-EU-WEST-1,CAR-06,11,466.34,236.67,0.2,5129.74,4103.79,2603.37,15.6,1484.82,5,6,0
ORD-00000924,2023-05-30,CUST-013517,PROD-1621,WH-US-WEST-1,CAR-08,4,480.04,343.13,0.0,1920.16,1920.16,1372.52,23.98,523.66,6,6,0
ORD-00000925,2024-05-21,CUST-019087,PROD-1074,WH-US-CENT-1,CAR-07,1,273.38,173.05,0.0,273.38,273.38,173.05,15.6,84.73,3,3,0
ORD-00000926,2025-08-12,CUST-001632,PROD-1877,WH-UK-LOND-1,CAR-08,2,618.28,316.62,0.05,1236.56,1174.73,633.24,47.34,494.15,1,0,1
ORD-00000927,2024-08-27,CUST-000847,PROD-1435,WH-EU-WEST-1,CAR-08,9,1174.68,528.96,0.0,10572.12,10572.12,4760.64,35.75,5775.73,2,2,0
ORD-00000928,2025-10-15,CUST-024230,PROD-1224,WH-EU-WEST-1,CAR-06,1,963.16,628.17,0.05,963.16,915.0,628.17,22.42,264.41,1,1,0
ORD-00000929,2025-04-09,CUST-013910,PROD-1460,WH-UK-MANC-1,CAR-05,4,387.37,177.96,0.0,1549.48,1549.48,711.84,21.58,816.06,5,5,0
ORD-00000930,2025-03-29,CUST-018004,PROD-0571,WH-APAC-OSAK-1,CAR-05,11,1134.5,877.08,0.1,12479.5,11231.55,9647.88,23.65,1560.02,6,6,0
ORD-00000931,2023-11-12,CUST-016177,PROD-0927,WH-EU-CENT-1,CAR-04,5,1616.41,848.29,0.0,8082.05,8082.05,4241.45,46.96,3793.64,4,5,0
ORD-00000932,2025-12-12,CUST-018255,PROD-1707,WH-APAC-SING-1,CAR-07,1,392.8,298.06,0.0,392.8,392.8,298.06,8.31,86.43,5,5,0
ORD-00000933,2025-04-07,CUST-002247,PROD-0457,WH-APAC-MELB-1,CAR-08,9,1304.77,885.55,0.0,11742.93,11742.93,7969.95,34.28,3738.7,4,4,0
ORD-00000934,2024-06-11,CUST-009655,PROD-0768,WH-APAC-MELB-1,CAR-01,2,265.65,211.03,0.1,531.3,478.17,422.06,30.05,26.06,7,7,0
ORD-00000935,2024-12-21,CUST-002198,PROD-0301,WH-US-EAST-2,CAR-03,6,1528.01,944.31,0.0,9168.06,9168.06,5665.86,35.18,3467.02,3,3,0
ORD-00000936,2025-12-13,CUST-022578,PROD-1285,WH-US-EAST-1,CAR-01,8,933.68,579.72,0.05,7469.44,7095.97,4637.76,44.71,2413.5,2,2,0
ORD-00000937,2024-01-19,CUST-017748,PROD-1773,WH-UK-LOND-1,CAR-07,3,789.28,358.57,0.0,2367.84,2367.84,1075.71,44.75,1247.38,2,2,0
ORD-00000938,2023-02-20,CUST-012924,PROD-1830,WH-US-CENT-1,CAR-04,6,1063.16,507.02,0.0,6378.96,6378.96,3042.12,23.5,3313.34,4,4,0
ORD-00000939,2024-02-07,CUST-003603,PROD-1334,WH-US-EAST-2,CAR-05,4,925.92,426.85,0.0,3703.68,3703.68,1707.4,27.09,1969.19,5,5,0
ORD-00000940,2025-11-30,CUST-009051,PROD-1811,WH-APAC-TYO-1,CAR-08,2,1336.24,769.14,0.0,2672.48,2672.48,1538.28,29.14,1105.06,6,6,0
ORD-00000941,2024-09-28,CUST-008970,PROD-1399,WH-US-EAST-1,CAR-05,11,1301.55,788.35,0.0,14317.05,14317.05,8671.85,10.54,5634.66,5,5,0
ORD-00000942,2024-10-28,CUST-008242,PROD-1572,WH-UK-MANC-1,CAR-02,8,227.75,177.03,0.0,1822.0,1822.0,1416.24,41.55,364.21,7,7,0
ORD-00000943,2024-12-18,CUST-013225,PROD-1752,WH-APAC-MELB-1,CAR-05,6,1369.8,848.59,0.0,8218.8,8218.8,5091.54,33.02,3094.24,6,6,0
ORD-00000944,2025-03-09,CUST-014735,PROD-1328,WH-US-EAST-1,CAR-06,4,1199.41,919.71,0.0,4797.64,4797.64,3678.84,12.41,1106.39,5,5,0
ORD-00000945,2025-12-02,CUST-000376,PROD-0496,WH-EU-WEST-1,CAR-04,1,1429.93,833.65,0.2,1429.93,1143.94,833.65,31.01,279.28,6,6,0
ORD-00000946,2023-10-25,CUST-016407,PROD-0795,WH-APAC-SYD-1,CAR-07,9,359.1,261.28,0.0,3231.9,3231.9,2351.52,47.76,832.62,7,7,0
ORD-00000947,2024-05-02,CUST-002673,PROD-1115,WH-US-WEST-2,CAR-04,7,501.44,387.01,0.2,3510.08,2808.06,2709.07,12.37,86.62,2,2,0
ORD-00000948,2023-04-05,CUST-012571,PROD-0397,WH-US-WEST-2,CAR-04,8,56.17,43.35,0.0,449.36,449.36,346.8,9.79,92.77,4,4,0
ORD-00000949,2023-07-17,CUST-001030,PROD-1377,WH-EU-WEST-1,CAR-04,11,508.07,256.27,0.0,5588.77,5588.77,2818.97,44.57,2725.23,3,2,1
ORD-00000950,2023-04-08,CUST-004376,PROD-1649,WH-US-EAST-2,CAR-06,4,1005.19,660.81,0.0,4020.76,4020.76,2643.24,29.9,1347.62,4,4,0
ORD-00000951,2023-01-13,CUST-016777,PROD-0479,WH-EU-CENT-1,CAR-08,1,55.81,44.12,0.0,55.81,55.81,44.12,13.25,-1.56,4,4,0
ORD-00000952,2023-04-22,CUST-014282,PROD-0481,WH-UK-MANC-1,CAR-05,10,1842.63,902.52,0.0,18426.3,18426.3,9025.2,32.15,9368.95,5,6,0
ORD-00000953,2024-07-27,CUST-003518,PROD-0086,WH-APAC-SYD-1,CAR-02,10,1369.55,680.39,0.05,13695.5,13010.72,6803.9,23.95,6182.88,6,6,0
ORD-00000954,2025-03-10,CUST-016195,PROD-1886,WH-EU-WEST-1,CAR-01,8,452.32,215.08,0.0,3618.56,3618.56,1720.64,15.58,1882.34,5,5,0
ORD-00000955,2023-06-25,CUST-022509,PROD-0241,WH-US-WEST-2,CAR-02,8,864.73,531.12,0.1,6917.84,6226.06,4248.96,16.14,1960.96,5,5,0
ORD-00000956,2025-04-01,CUST-007502,PROD-1957,WH-US-EAST-2,CAR-06,7,533.22,291.83,0.05,3732.54,3545.91,2042.81,6.05,1497.05,5,6,0
ORD-00000957,2024-11-22,CUST-008676,PROD-1838,WH-UK-LOND-1,CAR-08,5,828.37,675.29,0.0,4141.85,4141.85,3376.45,39.86,725.54,2,2,0
ORD-00000958,2025-07-08,CUST-011050,PROD-1289,WH-UK-MANC-1,CAR-05,3,1258.15,865.86,0.1,3774.45,3397.0,2597.58,5.22,794.21,4,4,0
ORD-00000959,2024-11-27,CUST-004924,PROD-0915,WH-US-WEST-1,CAR-01,4,860.24,471.41,0.05,3440.96,3268.91,1885.64,41.18,1342.09,1,1,0
ORD-00000960,2023-08-19,CUST-016312,PROD-1675,WH-UK-LOND-1,CAR-06,6,67.46,55.18,0.0,404.76,404.76,331.08,14.31,59.37,3,4,0
ORD-00000961,2025-11-23,CUST-024807,PROD-0047,WH-APAC-MELB-1,CAR-02,8,433.47,209.02,0.0,3467.76,3467.76,1672.16,47.36,1748.24,3,4,0
ORD-00000962,2024-12-23,CUST-000087,PROD-1920,WH-US-EAST-1,CAR-06,9,438.68,301.55,0.05,3948.12,3750.71,2713.95,39.82,996.94,3,3,0
ORD-00000963,2025-12-17,CUST-020869,PROD-1063,WH-US-WEST-2,CAR-07,5,534.78,321.99,0.0,2673.9,2673.9,1609.95,4.87,1059.08,7,8,0
ORD-00000964,2025-08-16,CUST-001644,PROD-0253,WH-US-EAST-1,CAR-01,4,653.77,381.93,0.0,2615.08,2615.08,1527.72,40.19,1047.17,6,7,0
ORD-00000965,2024-08-08,CUST-008911,PROD-1000,WH-US-CENT-1,CAR-05,5,405.41,226.99,0.1,2027.05,1824.35,1134.95,42.77,646.63,3,3,0
ORD-00000966,2023-09-24,CUST-021217,PROD-0398,WH-US-WEST-1,CAR-06,2,351.32,179.84,0.15,702.64,597.24,359.68,25.35,212.21,2,2,0
ORD-00000967,2023-03-29,CUST-002230,PROD-0586,WH-APAC-SYD-1,CAR-06,11,1146.96,614.77,0.0,12616.56,12616.56,6762.47,14.93,5839.16,7,8,0
ORD-00000968,2025-01-21,CUST-002470,PROD-1101,WH-CA-EAST-1,CAR-06,1,868.95,590.28,0.0,868.95,868.95,590.28,29.13,249.54,1,0,1
ORD-00000969,2023-07-31,CUST-014995,PROD-0368,WH-APAC-SYD-1,CAR-06,9,852.34,621.87,0.0,7671.06,7671.06,5596.83,44.29,2029.94,2,2,0
ORD-00000970,2024-06-11,CUST-006597,PROD-1180,WH-UK-MANC-1,CAR-04,10,1743.52,902.27,0.0,17435.2,17435.2,9022.7,11.94,8400.56,6,6,0
ORD-00000971,2025-07-17,CUST-002249,PROD-1189,WH-APAC-SYD-1,CAR-02,2,1205.52,878.46,0.1,2411.04,2169.94,1756.92,38.69,374.33,5,5,0
ORD-00000972,2025-11-22,CUST-016967,PROD-1508,WH-US-EAST-1,CAR-03,10,639.76,433.69,0.05,6397.6,6077.72,4336.9,38.77,1702.05,7,8,0
ORD-00000973,2025-10-09,CUST-004120,PROD-1050,WH-US-WEST-1,CAR-08,7,122.79,56.74,0.0,859.53,859.53,397.18,19.61,442.74,5,5,0
ORD-00000974,2023-06-06,CUST-000873,PROD-0755,WH-US-WEST-1,CAR-04,7,1218.77,933.09,0.0,8531.39,8531.39,6531.63,9.9,1989.86,4,4,0
ORD-00000975,2025-04-17,CUST-002384,PROD-0250,WH-US-CENT-1,CAR-08,3,246.14,165.75,0.0,738.42,738.42,497.25,47.41,193.76,1,2,0
ORD-00000976,2024-05-05,CUST-024549,PROD-1298,WH-US-WEST-2,CAR-03,5,189.77,104.6,0.0,948.85,948.85,523.0,30.63,395.22,4,4,0
ORD-00000977,2023-11-01,CUST-003722,PROD-0669,WH-CA-EAST-1,CAR-08,2,13.46,9.35,0.0,26.92,26.92,18.7,30.79,-22.57,5,5,0
ORD-00000978,2023-10-18,CUST-023701,PROD-1517,WH-UK-MANC-1,CAR-08,7,464.5,228.95,0.0,3251.5,3251.5,1602.65,27.41,1621.44,3,3,0
ORD-00000979,2024-02-27,CUST-014223,PROD-0484,WH-APAC-SYD-1,CAR-01,6,896.84,431.02,0.05,5381.04,5111.99,2586.12,14.18,2511.69,6,6,0
ORD-00000980,2023-08-15,CUST-013888,PROD-1302,WH-EU-CENT-1,CAR-05,4,949.48,745.63,0.1,3797.92,3418.13,2982.52,34.71,400.9,7,7,0
ORD-00000981,2024-10-19,CUST-012429,PROD-1493,WH-APAC-SYD-1,CAR-06,6,1034.71,714.88,0.15,6208.26,5277.02,4289.28,20.9,966.84,2,1,1
ORD-00000982,2023-08-27,CUST-014324,PROD-1169,WH-APAC-SYD-1,CAR-06,5,416.35,256.64,0.0,2081.75,2081.75,1283.2,16.55,782.0,4,4,0
ORD-00000983,2023-10-14,CUST-006898,PROD-0522,WH-US-EAST-1,CAR-04,3,918.45,576.97,0.1,2755.35,2479.82,1730.91,42.87,706.04,1,0,1
ORD-00000984,2023-06-22,CUST-011511,PROD-0612,WH-APAC-SING-1,CAR-05,10,543.88,316.7,0.0,5438.8,5438.8,3167.0,36.56,2235.24,4,4,0
ORD-00000985,2025-07-26,CUST-001095,PROD-1464,WH-US-EAST-2,CAR-01,4,324.0,221.0,0.0,1296.0,1296.0,884.0,8.1,403.9,6,6,0
ORD-00000986,2025-12-01,CUST-020392,PROD-0797,WH-UK-LOND-1,CAR-06,10,825.13,634.03,0.2,8251.3,6601.04,6340.3,24.76,235.98,5,6,0
ORD-00000987,2025-06-08,CUST-004488,PROD-0158,WH-EU-CENT-1,CAR-06,1,157.71,83.1,0.1,157.71,141.94,83.1,5.06,53.78,2,2,0
ORD-00000988,2023-11-01,CUST-014315,PROD-0348,WH-UK-MANC-1,CAR-06,9,1175.53,741.29,0.0,10579.77,10579.77,6671.61,45.14,3863.02,4,4,0
ORD-00000989,2024-12-04,CUST-018680,PROD-1439,WH-UK-MANC-1,CAR-06,5,1172.31,685.33,0.0,5861.55,5861.55,3426.65,7.0,2427.9,3,3,0
ORD-00000990,2025-01-09,CUST-009321,PROD-0303,WH-US-WEST-1,CAR-04,9,525.93,240.98,0.1,4733.37,4260.03,2168.82,30.28,2060.93,1,1,0
ORD-00000991,2023-10-24,CUST-015270,PROD-1332,WH-UK-MANC-1,CAR-01,4,801.31,587.2,0.0,3205.24,3205.24,2348.8,17.83,838.61,3,2,1
ORD-00000992,2024-09-02,CUST-021556,PROD-0281,WH-US-CENT-1,CAR-06,10,772.64,375.27,0.0,7726.4,7726.4,3752.7,29.12,3944.58,3,3,0
ORD-00000993,2023-04-18,CUST-018690,PROD-0185,WH-EU-CENT-1,CAR-02,10,1365.44,874.02,0.1,13654.4,12288.96,8740.2,31.36,3517.4,2,3,0
ORD-00000994,2023-01-22,CUST-021989,PROD-0155,WH-US-CENT-1,CAR-08,2,684.62,367.71,0.05,1369.24,1300.78,735.42,25.18,540.18,1,1,0
ORD-00000995,2023-11-17,CUST-024982,PROD-0063,WH-UK-MANC-1,CAR-07,6,568.25,285.83,0.05,3409.5,3239.02,1714.98,27.51,1496.54,4,5,0
ORD-00000996,2025-04-27,CUST-001655,PROD-1553,WH-APAC-MELB-1,CAR-01,4,1440.06,748.83,0.15,5760.24,4896.2,2995.32,45.93,1854.95,3,3,0
ORD-00000997,2023-05-13,CUST-021366,PROD-1362,WH-APAC-MELB-1,CAR-08,2,507.61,310.91,0.15,1015.22,862.94,621.82,45.77,195.35,7,7,0
ORD-00000998,2023-11-17,CUST-011268,PROD-0662,WH-APAC-OSAK-1,CAR-02,5,539.33,334.49,0.2,2696.65,2157.32,1672.45,5.38,479.49,2,2,0
ORD-00000999,2023-02-21,CUST-022895,PROD-0556,WH-UK-LOND-1,CAR-02,10,1539.36,731.66,0.0,15393.6,15393.6,7316.6,32.69,8044.31,1,1,0
ORD-00001000,2024-02-10,CUST-012627,PROD-1107,WH-US-EAST-2,CAR-03,2,414.52,229.81,0.05,829.04,787.59,459.62,12.99,314.98,3,4,0
